,product_id,category,sub_category_name,product_name,product_brand,img_src,combo
0,1604988323_91748,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Cold Pressed Virgin Sesame Oil,Chekko,https://www.bigbasket.com/media/uploads/p/mm/40108959_1-chekko-cold-pressed-virgin-sesame-oil.jpg,"['500 ml', '240.00']"
1,1604988323_91748,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Cold Pressed Virgin Sesame Oil,Chekko,https://www.bigbasket.com/media/uploads/p/mm/40108959_1-chekko-cold-pressed-virgin-sesame-oil.jpg,"['1 L', '458.98']"
0,1604988329_58628,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Swarna Pure Cow Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40184304_4-gowardhan-swarna-pure-cow-ghee.jpg,"['1 L', '549.03']"
1,1604988329_58628,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Swarna Pure Cow Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40184304_4-gowardhan-swarna-pure-cow-ghee.jpg,"['500ml', '279.99']"
2,1604988329_58628,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Swarna Pure Cow Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40184304_4-gowardhan-swarna-pure-cow-ghee.jpg,"['200 ml', '127.00']"
0,1604988331_91908,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Organics A2 Desi Cow Ghee,18 Herbs,https://www.bigbasket.com/media/uploads/p/mm/40185103_2-18-herbs-organics-a2-desi-cow-ghee.jpg,"['200 ml', '290.40']"
1,1604988331_91908,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Organics A2 Desi Cow Ghee,18 Herbs,https://www.bigbasket.com/media/uploads/p/mm/40185103_2-18-herbs-organics-a2-desi-cow-ghee.jpg,"['500 ml', '660.00']"
0,1604988332_31428,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Extra Light Olive Oil - Frying, Sauteing & Grilling",Oleev,https://www.bigbasket.com/media/uploads/p/mm/40168573_5-oleev-extra-light-olive-oil-frying-sauteing-grilling.jpg,"['1 L', '699.00']"
1,1604988332_31428,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Extra Light Olive Oil - Frying, Sauteing & Grilling",Oleev,https://www.bigbasket.com/media/uploads/p/mm/40168573_5-oleev-extra-light-olive-oil-frying-sauteing-grilling.jpg,"['500 ml', '349.00']"
2,1604988332_31428,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Extra Light Olive Oil - Frying, Sauteing & Grilling",Oleev,https://www.bigbasket.com/media/uploads/p/mm/40168573_5-oleev-extra-light-olive-oil-frying-sauteing-grilling.jpg,"['2 L', '899.00']"
0,1604988341_49348,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['1 L', '200.00']"
1,1604988341_49348,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['2 L', '360.00']"
2,1604988341_49348,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['3x1 L', '600.00']"
0,1604988343_3748,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['1 L', '155.00']"
1,1604988343_3748,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['5 L', '750.00']"
0,1604988345_95908,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['1 L', '199.00']"
1,1604988345_95908,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['5 L', '1009.00']"
0,1604988348_52388,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['500 ml', '280.72']"
1,1604988348_52388,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['1 L', '520.98']"
0,1604988350_78948,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['1 L', '105.00']"
1,1604988350_78948,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['3x1 L', '315.00']"
0,1604988351_29508,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['250 ml', '204.00']"
1,1604988351_29508,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['500 ml', '369.00']"
2,1604988351_29508,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['1 L', '663.00']"
0,1604988354_49508,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['500 ml', '349.00']"
1,1604988354_49508,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['1 L', '699.00']"
0,1604988359_38628,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['1 L', '200.00']"
1,1604988359_38628,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['2 L', '360.00']"
2,1604988359_38628,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['3x1 L', '600.00']"
0,1604988361_25828,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['1 L', '155.00']"
1,1604988361_25828,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['5 L', '750.00']"
0,1604988362_58788,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['1 L', '199.00']"
1,1604988362_58788,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['5 L', '1009.00']"
0,1604988366_82308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['500 ml', '280.72']"
1,1604988366_82308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['1 L', '520.98']"
0,1604988368_79588,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['1 L', '105.00']"
1,1604988368_79588,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['3x1 L', '315.00']"
0,1604988369_70948,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['250 ml', '204.00']"
1,1604988369_70948,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['500 ml', '369.00']"
2,1604988369_70948,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['1 L', '663.00']"
0,1604988372_15748,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['500 ml', '349.00']"
1,1604988372_15748,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['1 L', '699.00']"
0,1604988373_58788,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Cold-Pressed Coconut Oil - Filtered, Non-Refined",Tropics,https://www.bigbasket.com/media/uploads/p/mm/40191151_1-tropics-cold-pressed-coconut-oil-filtered-non-refined.jpg,"['500 ml', '204.00']"
1,1604988373_58788,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Cold-Pressed Coconut Oil - Filtered, Non-Refined",Tropics,https://www.bigbasket.com/media/uploads/p/mm/40191151_1-tropics-cold-pressed-coconut-oil-filtered-non-refined.jpg,"['1 L', '380.00']"
0,1604988382_24228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Aura Extra Virgin Olive & Flaxseed Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40103125_11-saffola-aura-extra-virgin-olive-flaxseed-oil.jpg,"['500 ml', '420.00']"
1,1604988382_24228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Aura Extra Virgin Olive & Flaxseed Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40103125_11-saffola-aura-extra-virgin-olive-flaxseed-oil.jpg,"['1 L', '735.00']"
2,1604988382_24228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Aura Extra Virgin Olive & Flaxseed Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40103125_11-saffola-aura-extra-virgin-olive-flaxseed-oil.jpg,"['250 ml', '231.00']"
0,1604988394_68,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['1 L', '200.00']"
1,1604988394_68,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['2 L', '360.00']"
2,1604988394_68,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['3x1 L', '600.00']"
0,1604988396_65988,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['1 L', '155.00']"
1,1604988396_65988,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['5 L', '750.00']"
0,1604988398_88068,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['1 L', '199.00']"
1,1604988398_88068,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['5 L', '1009.00']"
0,1604988402_28548,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['500 ml', '280.72']"
1,1604988402_28548,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['1 L', '520.98']"
0,1604988404_30788,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['1 L', '105.00']"
1,1604988404_30788,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['3x1 L', '315.00']"
0,1604988405_39268,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['250 ml', '204.00']"
1,1604988405_39268,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['500 ml', '369.00']"
2,1604988405_39268,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['1 L', '663.00']"
0,1604988408_98628,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['500 ml', '349.00']"
1,1604988408_98628,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['1 L', '699.00']"
0,1604988414_16228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['1 L', '200.00']"
1,1604988414_16228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['2 L', '360.00']"
2,1604988414_16228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['3x1 L', '600.00']"
0,1604988416_96228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['1 L', '155.00']"
1,1604988416_96228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['5 L', '750.00']"
0,1604988418_26308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['1 L', '199.00']"
1,1604988418_26308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['5 L', '1009.00']"
0,1604988422_49028,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['500 ml', '280.72']"
1,1604988422_49028,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['1 L', '520.98']"
0,1604988424_548,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['1 L', '105.00']"
1,1604988424_548,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['3x1 L', '315.00']"
0,1604988426_62308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['250 ml', '204.00']"
1,1604988426_62308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['500 ml', '369.00']"
2,1604988426_62308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['1 L', '663.00']"
0,1604988429_90308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['500 ml', '349.00']"
1,1604988429_90308,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['1 L', '699.00']"
0,1604988434_32708,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['1 L', '200.00']"
1,1604988434_32708,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['2 L', '360.00']"
2,1604988434_32708,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Total - Pro Heart Conscious Edible Oil,Saffola,https://www.bigbasket.com/media/uploads/p/mm/40020819_6-saffola-total-pro-heart-conscious-edible-oil.jpg,"['3x1 L', '600.00']"
0,1604988437_47748,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['1 L', '155.00']"
1,1604988437_47748,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Health - For A Healthy Heart,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40113014_9-oleev-health-for-a-healthy-heart.jpg,"['5 L', '750.00']"
0,1604988439_20228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['1 L', '199.00']"
1,1604988439_20228,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Canola Oil - For All Types Of Cooking,Miller,https://www.bigbasket.com/media/uploads/p/mm/40068185_12-miller-canola-oil-for-all-types-of-cooking.jpg,"['5 L', '1009.00']"
0,1604988443_63428,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['500 ml', '280.72']"
1,1604988443_63428,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee,Gowardhan,https://www.bigbasket.com/media/uploads/p/mm/40005948_1-gowardhan-ghee.jpg,"['1 L', '520.98']"
0,1604988445_7588,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['1 L', '105.00']"
1,1604988445_7588,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Refined Oil - Soyabean With Nutri-V Pouch,Gemini,https://www.bigbasket.com/media/uploads/p/mm/1204627_1-gemini-refined-oil-soyabean-with-nutri-v-pouch.jpg,"['3x1 L', '315.00']"
0,1604988446_3908,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['250 ml', '204.00']"
1,1604988446_3908,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['500 ml', '369.00']"
2,1604988446_3908,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Olive Oil - Extra Virgin,Allegro,https://www.bigbasket.com/media/uploads/p/mm/40117982_7-allegro-olive-oil-extra-virgin.jpg,"['1 L', '663.00']"
0,1604988450_81828,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['500 ml', '349.00']"
1,1604988450_81828,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Extra Virgin Olive Oil - Garnishing & Salad Dressing,Oleev,https://www.bigbasket.com/media/uploads/p/mm/40007333_10-oleev-extra-virgin-olive-oil-garnishing-salad-dressing.jpg,"['1 L', '699.00']"
